date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,has_basement,log_price,log_sqft_living,log_sqft_lot
20-08-2014,605000.0,3,1,1920,7400,1.0,0,0,4,8,1260,660,1977,0,98006,47.5633,-122.131,2360,8048,Com Porão,13.312985389904174,7.560601162768557,8.909370405197466
13-11-2014,1300000.0,3,3,3400,5979,2.0,0,0,4,9,2290,1110,1937,0,98105,47.6585,-122.273,3090,6435,Com Porão,14.077875591662238,8.131824785007195,8.696175846944678
19-11-2014,233000.0,3,2,1400,9177,1.0,0,0,3,7,1400,0,1974,0,98001,47.3415,-122.272,2020,8547,Sem Porão,12.358798024384122,7.244941546337007,9.124564594954778
28-07-2014,360000.0,4,2,2210,17715,2.0,0,0,3,8,2210,0,1997,0,98030,47.3818,-122.2,2210,16907,Sem Porão,12.793862088206213,7.701200180857446,9.782223465043089
15-12-2014,459000.0,2,1,1170,4887,1.0,0,0,3,6,1020,150,1929,0,98117,47.695,-122.366,1170,5441,Com Porão,13.036807667689546,7.065613363597717,8.494538500851432
07-11-2014,740000.0,3,2,2100,72745,1.0,0,0,4,9,2100,0,1995,0,98077,47.7479,-122.062,2290,54885,Sem Porão,13.51440681653079,7.650168700845001,11.19472920070426
17-09-2014,305000.0,3,1,1160,9750,1.0,0,0,3,7,1160,0,1967,0,98077,47.7422,-122.073,1160,9650,Sem Porão,12.628070334272698,7.057036981697891,9.18512512283512
20-06-2014,395000.0,3,1,1500,4000,1.0,0,0,3,6,900,600,1925,0,98117,47.6921,-122.38,950,4000,Com Porão,12.886643575525625,7.313886831633462,8.294299608857235
23-01-2015,560000.0,4,2,2940,6000,2.0,0,0,3,8,2940,0,2000,0,98011,47.7533,-122.198,2510,6600,Sem Porão,13.235693848424024,7.9865049385539955,8.699681400989514
14-07-2014,650000.0,4,1,2010,5070,1.0,0,1,4,7,1300,710,1963,0,98116,47.5793,-122.402,2180,5400,Com Porão,13.384729180332174,7.606387389772652,8.531293315795018
05-06-2014,449950.0,3,2,2170,4912,2.0,0,0,3,7,2170,0,2003,0,98028,47.7767,-122.239,2010,4395,Sem Porão,13.016893966928787,7.682943169878292,8.499640032168648
24-02-2015,517500.0,3,1,1430,5200,1.0,0,3,4,7,1250,180,1940,0,98117,47.6988,-122.387,2210,6240,Com Porão,13.156766736486944,7.266128779556451,8.556606193773073
03-09-2014,435000.0,4,1,1510,6460,1.0,0,0,3,7,1070,440,1970,0,98034,47.7121,-122.214,1450,6630,Com Porão,12.983103608918753,7.32052696227274,8.773539383558166
09-04-2015,329999.0,3,1,1150,6908,1.0,0,0,3,6,800,350,1952,0,98155,47.7447,-122.313,1150,6908,Com Porão,12.706847933442663,7.048386408721883,8.840580188488795
10-12-2014,950000.0,3,1,2150,4200,1.0,0,4,5,8,1140,1010,1960,0,98116,47.5671,-122.405,2510,7500,Com Porão,13.76421831620775,7.67368812926773,8.343077871169383
30-07-2014,447000.0,3,1,1370,6001,1.0,0,0,5,7,1230,140,1944,0,98108,47.5646,-122.317,1370,5520,Com Porão,13.010316110729669,7.223295679562314,8.699848026000312
28-08-2014,699800.0,2,2,2380,6600,1.0,0,0,3,8,2380,0,2010,0,98053,47.717,-122.02,1870,6600,Sem Porão,13.458551287894412,7.7752758464868625,8.79497643168877
03-06-2014,850000.0,3,1,1370,3850,1.0,0,0,5,7,770,600,1911,1988,98112,47.6374,-122.279,1390,3600,Com Porão,13.652992804936396,7.223295679562314,8.25608813381491
02-09-2014,316500.0,3,1,1600,14250,1.0,0,0,3,7,1070,530,1979,0,98023,47.3272,-122.355,2140,14960,Com Porão,12.66508168011904,7.3783837129967145,9.564582358673212
15-07-2014,942500.0,5,3,3750,9612,1.0,0,2,4,9,2030,1720,1981,0,98006,47.5511,-122.157,3270,9688,Com Porão,13.756292259311698,8.229777750081887,9.170871628065816
21-01-2015,1310000.0,2,2,3950,3938,2.0,0,4,3,10,2910,1040,1991,0,98116,47.5912,-122.384,3220,4500,Com Porão,14.085538458535822,8.281723990411392,8.278682162970906
02-02-2015,856600.0,4,2,2400,13430,1.0,0,0,4,9,2400,0,1964,0,98005,47.5987,-122.178,2580,10077,Sem Porão,13.66072751156875,7.783640596221253,9.505320746909074
24-10-2014,405600.0,5,1,2830,4000,2.5,0,0,4,8,2830,0,1918,0,98118,47.5132,-122.262,1480,4000,Sem Porão,12.913125196739307,7.9483852851118995,8.294299608857235
29-05-2014,565000.0,4,2,2440,22594,2.0,0,0,3,8,2440,0,1996,0,98053,47.6333,-121.97,2560,33341,Sem Porão,13.244582780038517,7.80016307039296,10.02548392184538
11-09-2014,400000.0,3,2,1190,1149,2.0,0,0,3,8,1050,140,2008,0,98116,47.5818,-122.387,1210,1316,Com Porão,12.899222326086994,7.0825485693553,7.047517221357296
24-03-2015,330000.0,3,2,1400,218252,1.0,0,0,3,7,1400,0,1997,0,98019,47.7576,-121.934,2230,218222,Sem Porão,12.706850963741102,7.244941546337007,12.293410219311845
27-02-2015,374950.0,4,2,2730,4683,2.0,0,0,3,7,2730,0,2005,0,98038,47.3608,-122.043,2230,4924,Sem Porão,12.834550629748248,7.912423121473705,8.451907724717607
17-12-2014,405300.0,3,2,2390,7939,1.0,0,0,5,7,1610,780,1983,0,98056,47.4987,-122.166,1920,7939,Com Porão,12.912385279921523,7.779466967458324,8.979668554241181
04-11-2014,560000.0,3,2,2060,31400,2.0,0,0,3,8,2060,0,1984,0,98074,47.6216,-122.056,2160,34500,Sem Porão,13.235693848424024,7.630946580890459,10.354595018522993
24-03-2015,824000.0,4,2,2490,9864,1.0,0,0,4,8,1290,1200,1961,0,98004,47.6051,-122.195,2360,9864,Com Porão,13.621927022483105,7.820439515262181,9.196748418456716
16-07-2014,260000.0,3,1,1100,10968,1.0,0,0,5,7,1100,0,1984,0,98042,47.363,-122.08,1400,7799,Sem Porão,12.468440756144114,7.00397413672268,9.302828391411333
07-01-2015,760000.0,4,2,2430,6099,1.0,0,0,5,8,1470,960,1965,0,98115,47.6777,-122.287,2180,6099,Com Porão,13.541075028051122,7.796057974316123,8.716044050161402
24-06-2014,405000.0,3,2,3170,12750,2.0,0,0,3,10,2360,810,1995,0,98023,47.3384,-122.336,2970,13125,Com Porão,12.91164481522143,8.061802274538348,9.453364978883542
19-06-2014,429900.0,4,2,2640,8625,2.0,0,0,3,8,2640,0,1987,0,98058,47.4598,-122.15,2240,8700,Sem Porão,12.971310228604022,7.878912912297133,9.062536177207788
13-11-2014,341500.0,3,1,1130,7223,1.0,0,0,4,7,1130,0,1961,0,98056,47.5089,-122.189,1320,7356,Sem Porão,12.74110588624638,7.030857476116121,8.88516409509682
12-06-2014,465250.0,5,2,1940,7642,1.5,0,0,3,7,1940,0,1957,0,98177,47.7751,-122.38,1940,8724,Sem Porão,13.05033232388424,7.57095858316901,8.941545475242885
06-05-2014,450000.0,2,2,1100,3000,1.5,0,0,3,7,1100,0,1912,2005,98117,47.6797,-122.362,1390,4000,Sem Porão,13.017005083966255,7.00397413672268,8.006700845440367
09-02-2015,390000.0,3,1,1200,10800,1.0,0,0,4,7,1200,0,1955,0,98006,47.5771,-122.144,1370,9950,Sem Porão,12.873904582205107,7.0909098220799835,9.287394001418473
02-05-2014,420000.0,3,2,2000,8030,1.0,0,0,4,8,1000,1000,1963,0,98008,47.6188,-122.114,2070,8250,Com Porão,12.948012371209098,7.601402334583733,8.991064332188461
15-06-2014,269950.0,3,2,1890,4838,2.0,0,0,3,8,1730,160,2002,0,98168,47.4802,-122.279,1910,7409,Com Porão,12.505995740029274,7.544861068658458,8.48446336679332
16-10-2014,493000.0,4,2,1910,2874,1.0,0,0,3,7,1060,850,1910,0,98122,47.6101,-122.295,1520,2874,Com Porão,13.108266481420335,7.555381944240273,7.963807953231451
15-05-2014,370000.0,4,2,2710,5880,2.0,0,0,3,9,2710,0,1998,0,98092,47.3314,-122.172,2520,6000,Sem Porão,12.821260987319457,7.905072849498666,8.679482094459956
12-06-2014,2250000.0,5,4,4860,9453,1.5,0,1,5,10,3100,1760,1905,0,98112,47.6196,-122.286,3150,8557,Com Porão,14.626441218624949,8.488999457045455,9.154193211353181
25-02-2015,305000.0,3,1,1250,23680,1.0,0,0,5,7,1250,0,1967,0,98059,47.475,-122.11,1450,23680,Sem Porão,12.628070334272698,7.1316985104669115,10.072428317836021
12-06-2014,400000.0,3,1,1590,8219,1.5,0,0,5,6,970,620,1938,0,98034,47.7146,-122.217,2030,7504,Com Porão,12.899222326086994,7.372118028337787,9.014325488050225
18-11-2014,320000.0,3,1,1240,1221,2.0,0,0,3,8,1050,190,2009,0,98133,47.7073,-122.356,1180,887,Com Porão,12.676079399771027,7.123672785204607,7.108244139731541
21-01-2015,715000.0,4,1,2000,4800,2.0,0,0,4,7,2000,0,1911,0,98103,47.6583,-122.351,1260,1452,Sem Porão,13.480039220276565,7.601402334583733,8.476579508530941
04-03-2015,218000.0,5,1,1930,8040,1.0,0,0,4,8,1930,0,1966,0,98023,47.3109,-122.376,2370,8000,Sem Porão,12.292254928916668,7.565793282428515,8.99230873254815
15-04-2015,500000.0,2,1,1280,5400,1.0,0,0,3,7,1280,0,1964,0,98117,47.6949,-122.371,1540,5670,Sem Porão,13.122365377402328,7.155396301896734,8.594339400592892
20-11-2014,460000.0,4,2,2090,40419,1.0,0,0,4,7,2090,0,1984,0,98027,47.4691,-121.993,2380,63162,Sem Porão,13.038983942375959,7.645397699428633,10.607079990957612
09-07-2014,232500.0,3,1,1940,9887,1.0,0,0,4,7,1140,800,1969,0,98003,47.3289,-122.327,1410,9936,Com Porão,12.356649805075568,7.57095858316901,9.199077179697472
16-05-2014,408200.0,3,2,1800,5761,2.0,0,0,4,7,1800,0,1990,0,98106,47.5293,-122.363,1800,5952,Sem Porão,12.9195149791344,7.496097345175956,8.659039915644474
11-06-2014,522000.0,3,1,1730,8400,1.0,0,0,4,7,1400,330,1980,0,98052,47.6792,-122.115,1830,8636,Com Porão,13.165424782571753,7.456454555176209,9.036106025364846
23-06-2014,675000.0,4,2,2810,11120,2.0,0,0,3,9,2810,0,1982,0,98074,47.6337,-122.044,3100,12672,Sem Porão,13.42246945133505,7.941295570906532,9.316590491818841
09-07-2014,1355000.0,4,3,3550,11000,1.0,0,2,3,11,2260,1290,1999,0,98006,47.5506,-122.134,4100,10012,Com Porão,14.119312750303045,8.174984532943087,9.305741456739435
09-10-2014,249950.0,4,1,1330,7980,1.5,0,0,3,6,1330,0,1952,0,98168,47.492,-122.333,1570,8588,Sem Porão,12.429020177633873,7.193685818395112,8.984818995876008
04-03-2015,210000.0,2,1,750,34133,1.0,0,0,3,6,750,0,1950,0,98168,47.4781,-122.294,1460,25792,Sem Porão,12.25486757159303,6.621405651764134,10.438049233978703
11-07-2014,429950.0,4,1,1760,7216,1.0,0,0,3,7,1090,670,1947,0,98133,47.7041,-122.355,1180,3844,Com Porão,12.97142652768818,7.473637108496206,8.884194633072273
06-10-2014,737500.0,4,2,3200,36276,2.0,0,0,3,9,3200,0,1993,0,98053,47.6304,-121.994,2930,33171,Sem Porão,13.511022723127397,8.071218539969863,10.49893921062262
26-09-2014,710000.0,4,2,1740,9000,1.0,0,0,5,8,1740,0,1958,0,98033,47.6815,-122.198,1850,7700,Sem Porão,13.47302165746721,7.462214939768189,9.105090961257085
20-10-2014,470000.0,3,2,2100,4700,2.0,0,0,3,8,2100,0,1999,0,98065,47.5341,-121.867,2100,4700,Sem Porão,13.060490101343552,7.650168700845001,8.45553053102413
24-02-2015,1100000.0,4,3,4270,40097,1.0,0,0,4,12,4270,0,1993,0,98077,47.7354,-122.078,3510,36149,Sem Porão,13.910821646859095,8.359603270841466,10.599081736739125
15-08-2014,650000.0,3,2,1340,2720,1.5,0,0,3,7,1340,0,1913,0,98103,47.6518,-122.335,2030,4590,Sem Porão,13.384729180332174,7.201170883281678,7.908754738783246
19-05-2014,1216000.0,4,2,3190,8684,1.0,0,3,5,9,1680,1510,1967,0,98006,47.5619,-122.162,3160,8684,Com Porão,14.011078163876332,8.068089626278244,9.069352678675205
15-01-2015,422120.0,3,2,1630,4534,2.0,0,0,3,8,1630,0,1987,0,98034,47.7148,-122.205,1380,4779,Sem Porão,12.953047281776819,7.396948602621014,8.419580362549237
07-01-2015,625000.0,5,2,2990,15085,2.0,0,0,3,9,2990,0,2007,0,98011,47.746,-122.218,3150,13076,Sem Porão,13.345508528717259,8.003363058629947,9.621522440413576
06-06-2014,385200.0,4,1,1550,7740,1.5,0,0,3,6,1550,0,1954,0,98126,47.5222,-122.375,1220,7740,Sem Porão,12.861520554956735,7.346655163176539,8.954286157204713
14-04-2015,500000.0,3,2,1690,4964,2.0,0,0,3,8,1690,0,1989,0,98029,47.5756,-122.01,1800,5036,Sem Porão,13.122365377402328,7.43307534889858,8.510168576479273
18-11-2014,308000.0,4,2,1960,12243,2.0,0,0,3,8,1960,0,1989,0,98042,47.3405,-122.058,1910,12230,Sem Porão,12.637858308703688,7.581209826196346,9.412791300065303
05-06-2014,565000.0,3,2,2390,9966,1.0,0,0,5,8,1360,1030,1977,0,98006,47.5433,-122.185,2140,10713,Com Porão,13.244582780038517,7.779466967458324,9.207034914967457
08-09-2014,581000.0,3,2,2600,4438,2.0,0,0,3,7,2600,0,2004,0,98053,47.6799,-122.034,2600,4904,Sem Porão,13.272507757002963,7.8636512654486515,8.398184404834035
06-08-2014,361000.0,3,2,1950,8698,1.0,0,0,3,8,1950,0,1999,0,98042,47.39,-122.153,2330,7212,Sem Porão,12.796636007394284,7.576097340623111,9.07096335550754
22-01-2015,345000.0,3,1,1250,7210,1.0,0,0,4,7,1250,0,1964,0,98008,47.6329,-122.121,1530,8800,Sem Porão,12.75130259456002,7.1316985104669115,8.88336291691676
16-10-2014,419000.0,2,2,1180,1253,2.0,0,0,3,8,840,340,2008,0,98122,47.6124,-122.309,1310,1963,Com Porão,12.945628585536271,7.074116816197362,7.134093721192866
12-05-2015,347000.0,3,2,1680,4308,2.0,0,0,3,7,1680,0,2004,0,98056,47.4802,-122.179,2160,4182,Sem Porão,12.757082940769225,7.427144133408616,8.368461137615839
22-10-2014,625000.0,4,2,2220,36085,2.0,0,0,3,9,2220,0,1989,0,98075,47.5839,-121.991,3000,36906,Sem Porão,13.345508528717259,7.7057128238944275,10.493660257468244
25-03-2015,2400000.0,4,4,4890,15188,2.0,0,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201,Com Porão,14.690979711984754,8.495152060539358,9.62832676063802
23-12-2014,379000.0,3,3,2660,17852,2.5,0,0,3,8,2660,0,2014,0,98010,47.3077,-122.011,1320,11876,Sem Porão,12.84529412258351,7.886457270977689,9.789926840312962
22-12-2014,310000.0,3,1,1150,3323,2.0,0,0,3,7,1150,0,1988,0,98029,47.5707,-122.017,1150,2980,Sem Porão,12.644330802262578,7.048386408721883,8.10892415597534
13-05-2015,250000.0,2,2,1130,5500,1.0,0,0,4,6,1130,0,1941,0,98030,47.3839,-122.225,1320,6600,Sem Porão,12.429220196836383,7.030857476116121,8.612685172875459
14-08-2014,682000.0,5,2,2760,5000,2.0,0,0,3,9,2760,0,2005,0,98059,47.539,-122.188,2870,5030,Sem Porão,13.432786403100184,7.923348211930154,8.517393171418904
21-07-2014,246500.0,3,2,1430,8919,1.0,0,0,3,7,1430,0,1992,0,98022,47.2118,-121.983,1580,8919,Sem Porão,12.415121329251784,7.266128779556451,9.096051225574055
29-10-2014,325000.0,3,1,1490,57381,1.5,0,0,4,5,1490,0,1932,0,98092,47.2597,-122.228,1580,101529,Sem Porão,12.691583538230217,7.307202314764738,10.957485944278218
06-08-2014,310950.0,4,2,2030,4997,2.0,0,0,3,8,2030,0,2004,0,98031,47.393,-122.184,2095,5500,Sem Porão,12.647390622477982,7.616283561580385,8.516793111394898
01-09-2014,1100000.0,3,2,3010,5000,2.0,0,2,5,9,1890,1120,1931,0,98199,47.6347,-122.396,2688,5000,Com Porão,13.910821646859095,8.010027528481734,8.517393171418904
02-10-2014,287500.0,3,1,1810,7200,1.0,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100,Com Porão,12.568981617474362,7.501634457883413,8.881975184248867
18-02-2015,431000.0,3,1,1810,7200,1.0,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100,Com Porão,12.973865689268807,7.501634457883413,8.881975184248867
22-08-2014,226000.0,3,1,970,5000,1.0,0,0,3,6,970,0,1968,0,98118,47.5282,-122.279,1290,5875,Sem Porão,12.328294703023394,6.878326468291325,8.517393171418904
12-05-2015,825000.0,3,1,2010,3090,1.5,0,0,5,7,1510,500,1926,0,98103,47.682,-122.348,1600,3150,Com Porão,13.623139877437296,7.606387389772652,8.036249942132116
11-09-2014,175000.0,4,1,1300,6030,1.5,0,0,3,6,1300,0,1947,0,98168,47.4778,-122.286,1240,6900,Sem Porão,12.07254696717504,7.170888478512505,8.704668113450987
15-05-2014,465750.0,3,1,1260,10350,1.0,0,0,3,7,1260,0,1959,0,98008,47.6357,-122.123,1800,10350,Sem Porão,13.05140643553614,7.13966033596492,9.24483841238375
19-03-2015,659000.0,4,2,2610,24931,2.0,0,0,3,8,2610,0,1983,0,98075,47.5771,-122.05,2550,18306,Sem Porão,13.398480330934175,7.8674885686991285,10.123907397928742
10-02-2015,595000.0,3,1,1910,5753,1.0,0,3,3,8,1110,800,1941,0,98115,47.6898,-122.327,1630,5580,Com Porão,13.296318365198623,7.555381944240273,8.657650544111494
26-06-2014,350000.0,3,2,1780,16290,2.0,0,0,4,8,1780,0,1987,0,98058,47.4622,-122.127,1780,8810,Sem Porão,12.765691290604371,7.484930283289661,9.69836808706617
06-06-2014,270000.0,4,2,1900,8600,1.0,0,0,4,8,1900,0,1975,0,98023,47.3102,-122.381,2120,8000,Sem Porão,12.506180941677357,7.550135342488429,9.059633754551479
20-11-2014,249900.0,3,1,1380,14000,1.0,0,0,4,5,1380,0,1939,1957,98001,47.294,-122.281,1490,18503,Sem Porão,12.428820118415677,7.2305631534092925,9.546884034617925
17-03-2015,324500.0,3,1,1920,11340,1.0,0,0,4,7,1230,690,1977,0,98023,47.3272,-122.362,1980,9638,Com Porão,12.690043896785632,7.560601162768557,9.33617975681533
18-07-2014,430000.0,2,1,1350,4003,1.0,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.033,1350,4479,Sem Porão,12.971542813248437,7.208600337960199,8.295049140435111
13-05-2015,419950.0,2,1,1350,4003,1.0,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.033,1350,4479,Sem Porão,12.9478933167868,7.208600337960199,8.295049140435111
28-07-2014,285000.0,4,1,2510,7440,1.0,0,2,4,8,1290,1220,1962,0,98032,47.3748,-122.276,1790,8000,Com Porão,12.560247968016562,7.828436359157585,8.914760527397261
07-01-2015,332000.0,4,2,2470,7780,2.0,0,0,3,8,2470,0,2002,0,98092,47.3337,-122.191,2100,5972,Sem Porão,12.712893259942282,7.81237820598861,8.95944014361693
15-12-2014,282000.0,4,1,1660,10725,1.0,0,0,3,7,960,700,1956,0,98168,47.5033,-122.3,1340,9023,Com Porão,12.549665896013254,7.415175109613295,9.280425979542871
18-11-2014,320000.0,3,1,1340,5175,1.0,0,0,3,7,940,400,1987,0,98133,47.7321,-122.34,1020,5500,Com Porão,12.676079399771027,7.201170883281678,8.551787836180736
09-05-2014,428750.0,3,1,1620,30736,1.5,0,0,4,7,1620,0,1911,1977,98006,47.5719,-122.119,2440,28826,Sem Porão,12.968631609821083,7.390798521735676,10.33322241961703
14-01-2015,330000.0,3,2,2300,35287,2.0,0,0,3,8,2300,0,1977,0,98022,47.2477,-121.937,1760,47916,Sem Porão,12.706850963741102,7.741099090035366,10.471298241784776
09-12-2014,456500.0,4,3,2000,2309,3.0,0,0,3,8,2000,0,2008,0,98177,47.7027,-122.361,1440,1548,Sem Porão,13.031346169595265,7.601402334583733,7.745002803515839
09-05-2014,352000.0,3,2,1640,11050,1.0,0,0,4,8,1640,0,1972,0,98059,47.4723,-122.121,1870,11050,Sem Porão,12.77138929548529,7.403061091090091,9.310276200588783
25-11-2014,664000.0,4,2,1530,4080,1.5,0,0,4,7,1530,0,1912,0,98105,47.6645,-122.325,1860,4080,Sem Porão,13.406038934481533,7.333676395657684,8.314097335405807
22-07-2014,628000.0,3,1,4000,11894,1.0,0,0,3,9,2190,1810,1987,0,98011,47.7738,-122.203,2530,8650,Com Porão,13.350297037805756,8.294299608857235,9.383873422737057
04-03-2015,512000.0,3,1,1610,12555,1.0,0,0,3,7,1080,530,1977,0,98052,47.6618,-122.136,1780,10374,Com Porão,13.146081857144738,7.384610383176974,9.437953917961844
11-12-2014,254000.0,3,2,2070,9000,1.0,0,0,4,7,1450,620,1969,0,98023,47.3085,-122.376,1630,7885,Com Porão,12.445093483000798,7.635786861395585,9.105090961257085
21-05-2014,535800.0,4,2,1900,5790,2.0,0,0,3,8,1900,0,1994,0,98029,47.5691,-121.996,2030,5790,Sem Porão,13.191518102458952,7.550135342488429,8.66406026722579
10-10-2014,287653.0,3,1,1050,16050,1.0,0,0,4,7,1050,0,1960,1981,98038,47.3841,-122.006,1610,27600,Sem Porão,12.569513647983038,6.957497370876951,9.683526431913219
31-07-2014,438000.0,3,2,1520,1304,2.0,0,0,3,8,1180,340,2006,0,98136,47.5446,-122.385,1270,1718,Com Porão,12.989976472461,7.327123292259293,7.173958319756794
16-07-2014,450000.0,4,1,2390,23899,1.0,0,0,3,7,1750,640,1949,0,98028,47.7557,-122.237,1840,33900,Com Porão,13.017005083966255,7.779466967458324,10.081633737919603
27-06-2014,327000.0,5,2,2400,8050,2.0,0,0,3,8,2400,0,1998,0,98092,47.2635,-122.209,2400,8050,Sem Porão,12.69771850797869,7.783640596221253,8.993551586299981
12-08-2014,370500.0,4,2,1790,6120,2.0,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5660,Sem Porão,12.822611422769967,7.490529402060711,8.71948076085107
22-10-2014,265000.0,3,2,1720,6271,2.0,0,0,3,7,1720,0,1993,0,98038,47.3898,-122.049,1570,6587,Sem Porão,12.487488878546145,7.450660796211539,8.743850562030243
10-03-2015,450000.0,4,2,2980,13260,1.0,0,0,4,8,1800,1180,1979,0,98056,47.5152,-122.197,1920,10731,Com Porão,13.017005083966255,8.000014093678072,9.4925826756776
27-06-2014,425000.0,3,1,1520,213444,1.5,0,3,5,8,1520,0,1988,0,98027,47.5081,-122.093,2640,213444,Sem Porão,12.959846800844963,7.327123292259293,12.271134467222122
13-11-2014,166600.0,3,1,1150,8690,1.0,0,0,4,7,1150,0,1977,0,98042,47.3729,-122.115,1330,7040,Sem Porão,12.023357011097826,7.048386408721883,9.07004328643746
08-05-2015,565000.0,3,1,910,5212,1.0,0,0,3,7,910,0,1951,0,98115,47.6742,-122.284,1520,6300,Sem Porão,13.244582780038517,6.814542897259958,8.558910784768106
11-08-2014,539900.0,3,1,1650,10150,1.0,0,0,3,8,1230,420,1976,0,98033,47.6963,-122.169,1930,8958,Com Porão,13.199141068399515,7.409136443920128,9.225327501784431
03-03-2015,910000.0,3,3,2480,3200,2.0,0,0,3,10,2480,0,2010,0,98144,47.5951,-122.307,1980,3200,Sem Porão,13.721200977393528,7.816416983691801,8.071218539969863
04-11-2014,280000.0,4,2,2050,7416,2.0,0,0,3,8,2050,0,1990,0,98092,47.2658,-122.219,2050,7920,Sem Porão,12.54254845357358,7.62608275807238,8.911529941736559
13-03-2015,275000.0,3,2,1420,8549,2.0,0,0,4,7,1420,0,1989,0,98038,47.3576,-122.039,1560,7471,Sem Porão,12.524530013005734,7.259116128097101,9.053686561930807
27-04-2015,467000.0,3,2,3460,6590,2.0,0,0,3,7,3460,0,2001,0,98056,47.4802,-122.188,2490,6312,Sem Porão,13.054086677976365,8.149312843635345,8.79346036105272
31-07-2014,457500.0,3,2,1500,4445,2.0,0,0,3,8,1500,0,1996,0,98029,47.5682,-122.005,1730,4408,Sem Porão,13.033534349487674,7.313886831633462,8.399760094524142
26-12-2014,381156.0,2,1,1320,3090,1.0,0,0,4,7,1320,0,1908,0,98118,47.5517,-122.276,1270,4120,Sem Porão,12.850966642720687,7.186144304522325,8.036249942132116
23-04-2015,289999.0,5,2,2180,8240,1.0,0,0,4,8,1220,960,1977,0,98092,47.3122,-122.191,2050,7590,Com Porão,12.577636201962656,7.687538766201629,9.016876974763383
22-04-2015,642450.0,3,1,1830,4160,1.0,0,0,3,7,1230,600,1919,0,98144,47.5962,-122.288,1950,4160,Com Porão,13.373045828251781,7.5126175446745105,8.333510708982942
19-09-2014,469950.0,3,2,1620,8701,1.0,0,0,3,7,1220,400,1962,0,98007,47.6071,-122.137,1600,7910,Com Porão,13.06038371293213,7.390798521735676,9.071308163280625
05-03-2015,795000.0,3,2,2920,13650,1.0,0,2,5,8,1460,1460,1975,0,98033,47.6652,-122.188,2920,10988,Com Porão,13.586098651497313,7.979681302387741,9.521568058002977
11-02-2015,785000.0,4,2,3300,10514,2.0,0,0,3,10,3300,0,1984,0,98074,47.6323,-122.036,2820,11462,Sem Porão,13.573440270649085,8.101980731853192,9.2605580881368
